LMODE NFREQ       PERIOD(S)     FREQUENCY(Hz)           C(KM/S)
    3   253    2.652849741       0.3769531250        3.972696455    
    3   254    2.656290532       0.3764648438        3.973439801    
    3   255    2.659740260       0.3759765625        3.974184901    
    3   256    2.663198960       0.3754882812        3.974931797    
    3   257    2.666666667       0.3750000000        3.975680531    
    3   258    2.670143416       0.3745117188        3.976431145    
    3   259    2.673629243       0.3740234375        3.977183682    
    3   260    2.677124183       0.3735351562        3.977938184    
    3   261    2.680628272       0.3730468750        3.978694696    
    3   262    2.684141547       0.3725585938        3.979453261    
    3   263    2.687664042       0.3720703125        3.980213924    
    3   264    2.691195795       0.3715820312        3.980976728    
    3   265    2.694736842       0.3710937500        3.981741718    
    3   266    2.698287220       0.3706054688        3.982508941    
    3   267    2.701846966       0.3701171875        3.983278442    
    3   268    2.705416116       0.3696289062        3.984050268    
    3   269    2.708994709       0.3691406250        3.984824464    
    3   270    2.712582781       0.3686523438        3.985601079    
    3   271    2.716180371       0.3681640625        3.986380159    
    3   272    2.719787517       0.3676757812        3.987161754    
    3   273    2.723404255       0.3671875000        3.987945911    
    3   274    2.727030626       0.3666992188        3.988732679    
    3   275    2.730666667       0.3662109375        3.989522109    
    3   276    2.734312417       0.3657226562        3.990314249    
    3   277    2.737967914       0.3652343750        3.991109150    
    3   278    2.741633199       0.3647460938        3.991906864    
    3   279    2.745308311       0.3642578125        3.992707442    
    3   280    2.748993289       0.3637695312        3.993510935    
    3   281    2.752688172       0.3632812500        3.994317396    
    3   282    2.756393001       0.3627929688        3.995126879    
    3   283    2.760107817       0.3623046875        3.995939436    
    3   284    2.763832659       0.3618164062        3.996755121    
    3   285    2.767567568       0.3613281250        3.997573991    
    3   286    2.771312585       0.3608398438        3.998396098    
    3   287    2.775067751       0.3603515625        3.999221500    
    3   288    2.778833107       0.3598632812        4.000050253    
    3   289    2.782608696       0.3593750000        4.000882412    
    3   290    2.786394558       0.3588867188        4.001718037    
    3   291    2.790190736       0.3583984375        4.002557185    
    3   292    2.793997271       0.3579101562        4.003399914    
    3   293    2.797814208       0.3574218750        4.004246284    
    3   294    2.801641587       0.3569335938        4.005096355    
    3   295    2.805479452       0.3564453125        4.005950187    
    3   296    2.809327846       0.3559570312        4.006807842    
    3   297    2.813186813       0.3554687500        4.007669380    
    3   298    2.817056396       0.3549804688        4.008534866    
    3   299    2.820936639       0.3544921875        4.009404361    
    3   300    2.824827586       0.3540039062        4.010277929    
    3   301    2.828729282       0.3535156250        4.011155636    
    3   302    2.832641770       0.3530273438        4.012037545    
    3   303    2.836565097       0.3525390625        4.012923723    
    3   304    2.840499307       0.3520507812        4.013814236    
    3   305    2.844444444       0.3515625000        4.014709152    
    3   306    2.848400556       0.3510742188        4.015608538    
    3   307    2.852367688       0.3505859375        4.016512463    
    3   308    2.856345886       0.3500976562        4.017420997    
    3   309    2.860335196       0.3496093750        4.018334208    
    3   310    2.864335664       0.3491210938        4.019252169    
    3   311    2.868347339       0.3486328125        4.020174950    
    3   312    2.872370266       0.3481445312        4.021102624    
    3   313    2.876404494       0.3476562500        4.022035264    
    3   314    2.880450070       0.3471679688        4.022972943    
    3   315    2.884507042       0.3466796875        4.023915737    
    3   316    2.888575458       0.3461914062        4.024863721    
    3   317    2.892655367       0.3457031250        4.025816969    
    3   318    2.896746818       0.3452148438        4.026775561    
    3   319    2.900849858       0.3447265625        4.027739572    
    3   320    2.904964539       0.3442382812        4.028709082    
    3   321    2.909090909       0.3437500000        4.029684169    
    3   322    2.913229018       0.3432617188        4.030664915    
    3   323    2.917378917       0.3427734375        4.031651398    
    3   324    2.921540656       0.3422851562        4.032643702    
    3   325    2.925714286       0.3417968750        4.033641907    
    3   326    2.929899857       0.3413085938        4.034646098    
    3   327    2.934097421       0.3408203125        4.035656359    
    3   328    2.938307030       0.3403320312        4.036672773    
    3   329    2.942528736       0.3398437500        4.037695427    
    3   330    2.946762590       0.3393554688        4.038724406    
    3   331    2.951008646       0.3388671875        4.039759798    
    3   332    2.955266955       0.3383789062        4.040801690    
    3   333    2.959537572       0.3378906250        4.041850172    
    3   334    2.963820550       0.3374023438        4.042905332    
    3   335    2.968115942       0.3369140625        4.043967260    
    3   336    2.972423803       0.3364257812        4.045036047    
    3   337    2.976744186       0.3359375000        4.046111784    
    3   338    2.981077147       0.3354492188        4.047194565    
    3   339    2.985422741       0.3349609375        4.048284481    
    3   340    2.989781022       0.3344726562        4.049381626    
    3   341    2.994152047       0.3339843750        4.050486095    
    3   342    2.998535871       0.3334960938        4.051597982    
    3   343    3.002932551       0.3330078125        4.052717383    
    3   344    3.007342144       0.3325195312        4.053844394    
    3   345    3.011764706       0.3320312500        4.054979111    
    3   346    3.016200295       0.3315429688        4.056121633    
    3   347    3.020648968       0.3310546875        4.057272057    
